,formatted_address,input_string,latitude,longitude,number_of_results,postcode,status
587,"18800 Hamilton Pool Rd, Dripping Springs, TX 78620, USA",18800 Hamilton Pool Rd in Travis (TX),30.2868113,-98.06461759999999,1,78620,OK
588,"913 N Meadows Dr, Austin, TX 78758, USA",913 N Meadows Dr in Austin (TX),30.3756691,-97.6939649,1,78758,OK
589,"9427 Middle Fiskville Rd, Austin, TX 78753, USA",Fairway And Blue Bell in Austin (TX),30.3581882,-97.6857268,1,78753,OK
590,"5401 E Parmer Ln, Manor, TX 78653, USA",5401 East Parmer Lane in Austin (TX),30.368484,-97.618765,1,78653,OK
591,"3101 Wells Branch Pkwy, Austin, TX 78728, USA",3101 Wells Branch Parkway in Austin (TX),30.4408838,-97.69330730000001,1,78728,OK
592,"Round Mountain, Lakeway, TX 78734, USA",16672 Round Mountain in Travis (TX),30.37038029999999,-97.9579242,1,78734,OK
593,"E Parmer Ln & Dessau Rd, Austin, TX 78754, USA",Dessau And Parmer Ln in Austin (TX),30.3868874,-97.64854679999999,1,78754,OK
594,"2504 Huntwick Dr, Austin, TX 78741, USA",2504 Huntwick Dr in Austin (TX),30.223966,-97.72762469999999,1,78741,OK
595,"Jollyville Rd, Austin, TX 78759, USA",Jollyville Rd & Mesa Dr in Austin (TX),30.4065779,-97.74789489999999,3,78759,OK
596,"3702 Sojourner St, Austin, TX 78725, USA",3702 Sojourner St in Austin (TX),30.2383837,-97.5903089,1,78725,OK
597,"Chalmers Ave & Willow St, Austin, TX 78702, USA",Williow St And Chalmers Ave in Austin (TX),30.25689289999999,-97.7270624,1,78702,OK
598,"10606 Old Lockhart Rd, Austin, TX 78747, USA",10606 Old Lochart in Austin (TX),30.126817,-97.75792399999999,1,78747,OK
599,"3603 Southridge Dr, Austin, TX 78704, USA",3603 Southridge Dr in Austin (TX),30.23474,-97.77690079999999,1,78704,OK
600,"3354 Lake Austin Blvd, Austin, TX 78703, USA",3354 Lake Austin Boulevard in Austin (TX),30.2879204,-97.7813374,1,78703,OK
601,"Navasota St & E 3rd St, Austin, TX 78702, USA",East 3Rd St And Navasota in Austin (TX),30.2610012,-97.7297917,1,78702,OK
602,"1310 W Howard Ln, Austin, TX 78728, USA",1310 W Howard Ln in Austin (TX),30.4250017,-97.67204129999999,1,78728,OK
603,"6303 Waynesburg Cove, Austin, TX 78723, USA",6303 Waynesburg Cv in Austin (TX),30.3028458,-97.6655565,1,78723,OK
604,"Thompson Ln & S Hwy 183, Austin, TX 78741, USA",S Hwy 183 And Thompson Ln in Austin (TX),30.2366336,-97.68618289999999,1,78741,OK
605,"Shoal Creek Blvd, Austin, TX, USA",Shoal Creek Blvd & Stardust Dr in Austin (TX),30.3255897,-97.7449568,4,,OK
606,"Sol Wilson Ave & Ridgeway Dr, Austin, TX 78702, USA",Sol Wilson And Ridgeway in Austin (TX),30.2752152,-97.70430759999999,1,78702,OK
607,"Montopolis Dr & E Riverside Dr, Austin, TX 78741, USA",Montopolis And Riverside in Austin (TX),30.2248747,-97.7034758,1,78741,OK
608,"1420 E Anderson Ln, Austin, TX 78752, USA",1420 E. Anderson in Austin (TX),30.3334196,-97.68664969999999,1,78752,OK
609,"907 W Slaughter Ln, Austin, TX 78748, USA",907 W Slaughter Ln in Austin (TX),30.1587351,-97.80824439999999,2,78748,OK
610,"2815 E Slaughter Ln, Austin, TX 78744, USA",2815 E Slaughter Ln in Austin (TX),30.1530097,-97.77279209999999,1,78744,OK
611,"E Howard Ln & Harris Ridge Blvd, Northtown Park, TX 78660, USA",Harris Ridge And Howard Lane in Austin (TX),30.40965319999999,-97.64861189999999,1,78660,OK
612,"98 San Jacinto Blvd 4th floor, Austin, TX 78701, USA",4Th /San Jacinto in Austin (TX),30.262563,-97.742913,2,78701,OK
613,"Montopolis Dr & Clovis St, Austin, TX 78741, USA",Clovis St And Montopolis Dr in Austin (TX),30.2427528,-97.6920593,1,78741,OK
614,"8312 I-35, Austin, TX 78753, USA",8312 North Ih 35 in Austin (TX),30.3470435,-97.6970982,1,78753,OK
615,"9216 Edmundsbury Dr, Austin, TX 78747, USA",9216 Edmundsbury Drive in Austin (TX),30.1465313,-97.73927259999999,1,78747,OK
616,"Wyldwood Rd & Brodie Ln, Shady Hollow, TX 78748, USA",Brodie Ln And Wyldwood in Austin (TX),30.1754336,-97.8550284,1,78748,OK
617,"215 E 6th St, Austin, TX 78701, USA",215 E 6Th Street in Austin (TX),30.2671889,-97.74096999999999,2,78701,OK
618,"1500 W 38th St #20, Austin, TX 78731, USA",Hargrave And Neal in Austin (TX),30.30816699999999,-97.7488566,1,78731,OK
619,"Airport Blvd, Alabama, USA",Airport Blvd & Springdale Rd in Austin (TX),30.673568,-88.250519,10,,OK
620,"2201 Barton Springs Rd, Austin, TX 78746, USA",2201 Barton Springs Rd in Austin (TX),30.2636355,-97.7706985,1,78746,OK
621,"E Ben White Blvd & S Congress Ave, Austin, TX 78704, USA",East Ben White And South Congress in Austin (TX),30.223409,-97.763598,2,78704,OK
622,"1034 Liberty Park Dr, Austin, TX 78746, USA",1034 Liberty Park Dr in Austin (TX),30.2677153,-97.78756059999999,1,78746,OK
623,"Amherst Dr & Duval Rd, Austin, TX 78759, USA",Duval And Amherst in Austin (TX),30.4116546,-97.7220921,1,78759,OK
624,"102 E Rundberg Ln, Austin, TX 78753, USA",102 E Rundberg Ln in Austin (TX),30.3638869,-97.6916658,1,78753,OK
625,,11413 Ptarmigan Dr #B in Austin (TX),,,0,,REQUEST_DENIED
626,"8106 FM734, Manor, TX 78653, USA",8106 Parmer Lane in Travis (TX),30.3525765,-97.5923356,1,78653,OK
627,"5201 Purple Sage Dr, Austin, TX 78724, USA",5201 Purple Sage Drive in Austin (TX),30.3114779,-97.65962189999999,1,78724,OK
628,"Eskew Dr & Wykeham Dr, Austin, TX 78749, USA",Wykeham Dr And Eskew Dr in Austin (TX),30.2051075,-97.8414828,1,78749,OK
629,"7212 Ondantra Bend, Austin, TX 78744, USA",7212 Ondantra Bend in Austin (TX),30.1622463,-97.730339,1,78744,OK
630,"168 Tiffany Trail, Austin, TX 78719, USA",168 Tiffany Trail in Austin (TX),30.103113,-97.679417,1,78719,OK
631,"7100 Ritchie Dr, Austin, TX 78724, USA",7100 Ritchie Drive in Austin (TX),30.302155,-97.63787049999999,1,78724,OK
632,"Manchaca Rd & Redwater Dr, Texas 78748, USA",Redwater Dr And Manchaca Rd in Austin (TX),30.1679972,-97.8262688,1,78748,OK
633,"8900 Collinfield Dr, Austin, TX 78758, USA",8900 Collinfield in Austin (TX),30.361282,-97.7060738,1,78758,OK
634,"Wells Branch Pkwy, Texas, USA",Wells Branch Pkwy & Tandem Blvd in Austin (TX),30.428552,-97.6465387,2,,OK
635,"Knottingham Dr & Edgerly Ln, Pflugerville, TX 78660, USA",Edgerly Ln And Knottingham in Pflugerville (TX),30.4530346,-97.64782009999999,1,78660,OK
636,"325 E Garrett Run, Austin, TX 78753, USA",325 E Garrett Run in Austin (TX),30.3667772,-97.6861197,1,78753,OK
637,"E 12th St & Webberville Rd, Austin, TX 78721, USA",Webberville And 12Th St in Austin (TX),30.2780868,-97.6850527,1,78721,OK
638,"Henge Dr & Barrington Way, Austin, TX 78759, USA",Barrington/ Henge in Austin (TX),30.4224183,-97.7728396,1,78759,OK
639,"Colinton Ave & Harris Branch Pkwy, Austin, TX 78653, USA",Harris Branch/Colinton Ave in Austin (TX),30.3726748,-97.6119243,1,78653,OK
640,"11717 McAngus Rd, Del Valle, TX 78617, USA",11717 Mcangus in Del Valle (TX),30.143134,-97.654421,1,78617,OK
641,"10506 Brownie Dr, Austin, TX 78753, USA",10506 Brownie Drive in Austin (TX),30.3704579,-97.682897,1,78753,OK
642,"4713 Oak Cliff Dr, Austin, TX 78721, USA",4713 Oak Cliff Dr in Austin (TX),30.283554,-97.6814129,1,78721,OK
643,"E Ben White Blvd & E Riverside Dr, Austin, TX 78744, USA",E Ben White Blvd And E Riverside Dr in Austin (TX),30.2180201,-97.69065479999999,1,78744,OK
644,"7216 Northeast Dr, Austin, TX 78723, USA",7216 Northeast Drive in Austin (TX),30.3205203,-97.6804635,1,78723,OK
645,"1100 Tinnin Ford Rd, Austin, TX 78741, USA",1100 Block Of Tinnin Ford in Austin (TX),30.2442141,-97.72449449999999,1,78741,OK
646,"East Cesar Chavez, Austin, TX 78702, USA",East Cesar Chavez in Austin (TX),30.2585193,-97.7286604,1,78702,OK
647,"11117 Old Lockhart Rd, Austin, TX 78747, USA",11117 Old Lockhart Rd in Austin (TX),30.1182925,-97.75056160000001,1,78747,OK
648,"General Williamson Dr, Austin, TX 78734, USA",General Williamson Dr in Austin (TX),30.3891303,-97.9299705,1,78734,OK
649,"5201 Cameron Rd, Austin, TX 78723, USA",Cameron Road And Berkman Road in Austin (TX),30.3100107,-97.70845399999999,1,78723,OK
650,"10008 Capitol View Dr, Austin, TX 78747, USA",10008 Capitol View Dr in Austin (TX),30.1374672,-97.7532674,1,78747,OK
651,"4905 Carsonhill Dr, Austin, TX 78723, USA",4905 Carsonhill Dr in Austin (TX),30.2908567,-97.6745018,1,78723,OK
652,"2210 Marcus Abrams Blvd, Austin, TX 78748, USA",2210 Marcus Abrams Blvd in Austin (TX),30.1535742,-97.8387714,1,78748,OK
653,"S Lamar Blvd, Texas, USA",S Lamar Blvd & Treadwell St in Austin (TX),30.2452249,-97.78009379999999,2,,OK
654,"Anken Dr, Austin, TX 78741, USA",Anken Drive & Willow Creek in Austin (TX),30.2305686,-97.72816809999999,1,78741,OK
655,"Albert Brown Dr & Caldwell Ln, Garfield, TX 78617, USA",Caldwell Ln And Albert Brown in Del Valle (TX),30.18728,-97.5562801,1,78617,OK
656,"5609 Honeybee Bend, Austin, TX 78744, USA",5609 Honey Bee Bnd in Austin (TX),30.1692683,-97.7489487,1,78744,OK
657,"2555 Western Trails Blvd, Austin, TX 78745, USA",2555 Western Trails in Austin (TX),30.22964339999999,-97.7980929,1,78745,OK
658,"5315 Ed Bluestein Blvd, Austin, TX 78723, USA",5315 Ed Bluestein Blvd in Austin (TX),30.29183299999999,-97.66242729999999,1,78723,OK
659,"Meander Dr & S Redondo Dr, Austin, TX 78721, USA",S Redondo Dr And Meander Dr in Austin (TX),30.2809256,-97.68107239999999,1,78721,OK
660,"12500 Sky Harbor Dr, Del Valle, TX 78617, USA",12500 Sky Harbor in Austin (TX),30.1687095,-97.6277954,1,78617,OK
661,"247 Wolfs Ln, Pelham, NY 10803, USA",Wolf Lane & Hwy 71 in Travis (TX),40.9058227,-73.8120086,1,10803,OK
662,"11213 Liberty Farms Dr, Austin, TX 78754, USA",11213 Liberty Farms Dr in Austin (TX),30.3606239,-97.641482,1,78754,OK
663,"Airport Blvd, Alabama, USA",Airport Blvd & Manor Rd in Austin (TX),30.673568,-88.250519,10,,OK
664,"11421 Flushwing Dr, Austin, TX 78754, USA",11421 Flushwing Dr in Austin (TX),30.3741127,-97.6496189,1,78754,OK
665,"E Martin Luther King Jr Blvd & Springdale Rd, Austin, TX 78721, USA",Springdale Rd And E Martin Luther King Jr Blvd in Austin (TX),30.28583459999999,-97.6826564,1,78721,OK
666,"124 W Anderson Ln, Austin, TX 78752, USA",124 W Anderson Ln in Austin (TX),30.3446809,-97.70522550000001,1,78752,OK
667,"Enfield Rd, Austin, TX 78703, USA",Enfield Rd & Woodlawn Blvd in Austin (TX),30.2877953,-97.76733139999999,10,78703,OK
668,"12443 Tech Ridge Blvd, Austin, TX 78753, USA",12443 Tech Ridge Blvd in Austin (TX),30.3980594,-97.66367009999999,1,78753,OK
669,"7200 Cameron Rd, Austin, TX 78752, USA",7200 Cameron Road in Austin (TX),30.3266834,-97.69245719999999,1,78752,OK
670,"Lexington St & Edwin Reinhardt Dr, Manor, TX 78653, USA",Edwin Reinhardt And Lexington Street in Manor (TX),30.3579108,-97.5503616,1,78653,OK
671,"12425 Mellow Meadow Dr, Austin, TX 78750, USA",12425 Mellow Meadow Dr in Austin (TX),30.458306,-97.79681839999999,1,78750,OK
672,"902 Sagebrush Dr, Austin, TX 78758, USA",Sagebrush And Lamar in Austin (TX),30.3749483,-97.69328639999999,1,78758,OK
673,"3101 W Terrace Dr, Austin, TX 78757, USA",3101 West Terrace Drive in Austin (TX),30.3452576,-97.7488214,1,78757,OK
674,"Wooten Park Dr & W Anderson Ln, Austin, TX 78757, USA",West Anderson Lane And Wooten Park Drive in Austin (TX),30.3525151,-97.7232406,1,78757,OK
675,"12211 Old Stage Trail, Austin, TX 78750, USA",12211 Old Stage Trl in Austin (TX),30.4529406,-97.79849639999999,1,78750,OK
676,"6412 S IH 35 Frontage Rd, Austin, TX 78745, USA",6412 S Interstate 35 in Austin (TX),30.19196999999999,-97.770426,1,78745,OK
677,"Navasota St & E 4th St, Austin, TX 78702, USA",4Th St And Navasota in Austin (TX),30.261891,-97.729373,1,78702,OK
678,"S 1st St & W William Cannon Dr, Austin, TX 78745, USA",S 1St And Wm Cannon in Austin (TX),30.1971751,-97.7877664,1,78745,OK
679,"3300 Killingsworth Ln LOT 10, Pflugerville, TX 78660, USA",3300 Killingsworth Lane Unit 10 in Travis (TX),30.4166248,-97.6140155,1,78660,OK
680,"Mansell Ave & Santa Anna St, Austin, TX 78721, USA",Mansell Ave And Santa Anna St in Austin (TX),30.274855,-97.6870325,1,78721,OK
681,"10000 N Lamar Blvd, Austin, TX 78753, USA",10000 N. Lamar Blvd in Austin (TX),30.3693126,-97.6951706,1,78753,OK
682,"1009 W Dittmar Rd, Austin, TX 78745, USA",1009 West Dittmar Road in Austin (TX),30.18505,-97.8020854,1,78745,OK
683,"10714 San Jose Ave, Del Valle, TX 78617, USA",10714 San Jose Ave in Travis (TX),30.148151,-97.66651399999999,1,78617,OK
684,"6902 Colony Park Dr, Austin, TX 78724, USA",6902 Colony Park in Austin (TX),30.3010962,-97.6441942,1,78724,OK
685,"6001 Shepherd Mountain Cove, Austin, TX 78730, USA",6001 Shepherd Mountain Cv in Austin (TX),30.356749,-97.795798,1,78730,OK
686,"1305 Citation Cir, Del Valle, TX 78617, USA",1305 Citation Circle in Del Valle (TX),30.2242795,-97.52098029999999,1,78617,OK
687,"Von Quintus Rd, Texas, USA",Von Quintus Rd & Burklund Farms Rd in Travis (TX),30.1023248,-97.6794158,1,,OK
688,"San Marcos, TX, USA",San Marcos & Parsons Street in Manor (TX),29.8832749,-97.9413941,1,,OK
689,"5100 Pecan Brook Dr, Austin, TX 78724, USA",5100 Pecan Brook Drive in Austin (TX),30.3178958,-97.65930089999999,1,78724,OK
690,,5800 Techni Center Dr # 1023 in Austin (TX),,,0,,REQUEST_DENIED
691,"10700 Legends Ln, Austin, TX 78747, USA",10700 Legends Ln in Austin (TX),30.1410494,-97.788325,1,78747,OK
692,"1403 Mearns Meadow Blvd, Austin, TX 78758, USA",1403 Mearns Meadow in Austin (TX),30.374554,-97.7045256,1,78758,OK
693,"W 15th St & Rio Grande St, Austin, TX 78701, USA",15Th /Rio Grande in Austin (TX),30.2788849,-97.74620499999999,1,78701,OK
694,"US-183, United States",Us-183 & Colton Rd in Travis (TX),36.0977518,-98.9541854,1,,OK
695,"1704 Nelms Dr, Austin, TX 78744, USA",1704 Nelms Drive in Austin (TX),30.1945143,-97.7645016,1,78744,OK
696,"1401 S Pleasant Valley Rd, Austin, TX 78741, USA",1401 S Pleasant Valley Rd in Austin (TX),30.2394802,-97.71829079999999,1,78741,OK
697,"E William Cannon Dr & S Pleasant Valley Rd, Austin, TX 78744, USA",E Wm Cannon And Pleasant Valley in Austin (TX),30.1799465,-97.7473728,1,78744,OK
698,"1200 Lily Terrace, Austin, TX 78741, USA",1200 Lily Terrace in Austin (TX),30.233656,-97.7027018,1,78741,OK
699,"River Plantation Drive & Players Path, Austin, TX 78747, USA",Players Path And River Plantation Drive in Austin (TX),30.1308743,-97.7756357,1,78747,OK
700,"Manchaca Rd & W Stassney Ln, Austin, TX 78745, USA",Stassney And Manchaca in Austin (TX),30.2153302,-97.7976757,1,78745,OK
701,"Magna Carta Loop & Virginia Dare Ln, Springdale Heights, TX 78754, USA",Magna Carta Loop And Virgina Dare in Austin (TX),30.3366022,-97.6483514,1,78754,OK
702,"10210 Ember Glen Dr, Austin, TX 78726, USA",10210 Ember Glen in Austin (TX),30.43660319999999,-97.8242446,1,78726,OK
703,"1156 W Cesar Chavez St, Austin, TX 78703, USA",1156 W Cesar Chavez in Austin (TX),30.269764,-97.7591144,1,78703,OK
704,"Lexington Meadow Ln, Berdoll Farms, TX 78617, USA",Lexington Meadows And St. Thomas in Travis (TX),30.1778274,-97.61738299999999,1,78617,OK
705,"4600 W Slaughter Ln, Austin, TX 78749, USA",4600 W Slaughter Ln in Austin (TX),30.196966,-97.860282,1,78749,OK
706,,3421 W. William Cannon #110 in Austin (TX),,,0,,REQUEST_DENIED
707,"2204 Santa Rita St, Austin, TX 78702, USA",2204 Santa Rita St in Austin (TX),30.2578075,-97.7193302,1,78702,OK
708,"Coventry Ln & Sweeney Ln, Austin, TX 78723, USA",Coventry And Sweeny in Austin (TX),30.3088108,-97.6837219,1,78723,OK
709,"Georgian Dr & W Anderson Ln, Austin, TX 78752, USA",W Anderson Ln And Georgian Dr in Austin (TX),30.3437783,-97.70550639999999,1,78752,OK
710,,8105 Research Blvd #51B in Austin (TX),,,0,,REQUEST_DENIED
711,"3703 Tower View Ct, Austin, TX 78723, USA",3703 Tower View Ct in Austin (TX),30.2876779,-97.7049498,1,78723,OK
712,"FM 969 & Decker Ln, Austin, TX 78724, USA",Fm 969 And Decker Ln in Austin (TX),30.276794,-97.6372739,1,78724,OK
713,"1504 Man O War Dr, Del Valle, TX 78617, USA",1504 Man O War in Del Valle (TX),30.221392,-97.5211999,1,78617,OK
714,"8121 Research Blvd, Austin, TX 78758, USA",8121 Research Boulevard in Austin (TX),30.3536335,-97.7139425,1,78758,OK
715,"Springdale Rd & Bolm Rd, Austin, TX 78702, USA",East Springdale Road And Bolm Road in Austin (TX),30.2611658,-97.6983893,1,78702,OK
716,"14000 Westall St, Austin, TX 78725, USA",14000 Westall Street in Austin (TX),30.2434086,-97.5905841,1,78725,OK
717,"E Ben White Blvd & S Congress Ave, Austin, TX 78704, USA",Ben White And South Congress in Austin (TX),30.223409,-97.763598,1,78704,OK
718,"9201 Circuit of the Americas Blvd, Austin, TX 78617, USA",Circuit Of The Americas in Travis (TX),30.1345808,-97.6358511,1,78617,OK
719,"8311 Annabelle Dr, Elgin, TX 78621, USA",8311 Annabelle Drive in Travis (TX),30.2741706,-97.46020569999999,1,78621,OK
720,"5811 Nuckols Crossing Rd, Austin, TX 78744, USA",5811 Nuckols Crossing in Austin (TX),30.1872469,-97.7422926,1,78744,OK
721,"2401 S Lakeshore Blvd, Austin, TX 78741, USA",2401 Lakeshore Blvd in Austin (TX),30.2433914,-97.7200009,1,78741,OK
722,"N Pleasant Valley Rd & E 5th St, Austin, TX 78702, USA",North Pleasant Valley Road And East 5Th Street in Austin (TX),30.2565975,-97.71111789999999,1,78702,OK
723,"Richardson Ln, Austin, TX 78741, USA",Montopolis/Richardson in Austin (TX),30.2365254,-97.69681589999999,1,78741,OK
724,"W Slaughter Ln & Riddle Rd, Austin, TX 78748, USA",Riddle And W Slaughter Ln in Austin (TX),30.1767266,-97.8352068,1,78748,OK
725,"10902 McAngus Rd, Del Valle, TX 78617, USA",10902 Mcangus Rd in Del Valle (TX),30.151058,-97.662662,1,78617,OK
726,"1400 Dominique Dr, Austin, TX 78753, USA",1400 Dominique Drive in Austin (TX),30.383104,-97.6588589,1,78753,OK
727,"Grayledge Dr & Hermitage Dr, Austin, TX 78753, USA",Greyledge And Hermitage in Austin (TX),30.3487645,-97.6923937,1,78753,OK
728,"3351 Killingsworth Ln, Pflugerville, TX 78660, USA",3351 Killingsworth Ln in Pflugerville (TX),30.4119936,-97.6059664,1,78660,OK
729,"1200 E Rundberg Ln, Austin, TX 78753, USA",1200 E Rundberg Ln in Austin (TX),30.354549,-97.67937700000002,1,78753,OK
730,"Wilshire Blvd & Airport Blvd, Austin, TX 78722, USA",Wilshire Boulevard And Airport Boulevard in Austin (TX),30.2977207,-97.7090295,1,78722,OK
731,"4400 Franklin Park Dr, Austin, TX 78744, USA",4400 Franklin Park in Austin (TX),30.20065839999999,-97.7472497,1,78744,OK
732,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
733,"Derby Downs Dr & Winter Haven Rd, Austin, TX 78747, USA",Derby Downs And Winter Haven in Austin (TX),30.1500101,-97.74069899999999,1,78747,OK
734,"Wells Branch Pkwy, Texas, USA",Wells Branch Pkwy & Merrilltown Dr in Austin (TX),30.428552,-97.6465387,2,,OK
735,"23 8p-10a, US-183, Austin, TX 78721, United States",183 & Exchange Drive in Austin (TX),30.2813576,-97.6663945,1,78721,OK
736,"14417 Jacobson Rd, Del Valle, TX 78617, USA",14417 Jacobson Rd in Travis (TX),30.1357732,-97.61589029999999,1,78617,OK
737,"14515 Thunderhead Rd, Austin, TX 78734, USA",14515 Thunderhead in Austin (TX),30.3730214,-97.9296013,1,78734,OK
738,"Castlekeep Way & Plumpton Dr, Austin, TX 78745, USA",Castlekeep Way And Plumpton Dr in Austin (TX),30.19469789999999,-97.79055029999999,1,78745,OK
739,"10800 US-183, Buda, TX 78610, USA",183 And Toll 130 in Travis (TX),30.0365073,-97.68715859999999,1,78610,OK
740,"1715 W Cesar Chavez St, Austin, TX 78703, USA",1715 W Cesar Chavez St in Austin (TX),30.2735577,-97.7667348,1,78703,OK
741,"9408 China Rose Dr, Austin, TX 78724, USA",9408 China Rose Dr in Austin (TX),30.2790214,-97.62415179999999,1,78724,OK
742,"7201 Manchaca Rd # B, Austin, TX 78745, USA",903 Fieldwood Dr B in Austin (TX),30.199254,-97.807191,1,78745,OK
743,"1803 Forest Hill Dr, Austin, TX 78745, USA",1803 Forest Hill Dr in Austin (TX),30.2245767,-97.7889514,1,78745,OK
744,"Pond Springs Rd & Cahill Dr, Austin, TX 78729, USA",Cahill Dr And Pond Springs Rd in Austin (TX),30.4433767,-97.7758076,1,78729,OK
745,"7221 Hillcroft Dr, Austin, TX 78724, USA",7221 Hillcroft Dr in Austin (TX),30.3042921,-97.64008360000001,1,78724,OK
746,"Adair Dr & Adair Cove, Austin, TX 78754, USA",Adair Drive And Adair Court in Austin (TX),30.3565757,-97.62162029999999,2,78754,OK
747,"Metlink Rd & Metro Center Dr, Austin, TX 78744, USA",Metro Center Dr And Metlink Rd in Austin (TX),30.2114827,-97.69561639999999,1,78744,OK
748,"E Stassney Ln & S Pleasant Valley Rd, Austin, TX 78744, USA",Stassney And S Pleasant Valley in Austin (TX),30.1940034,-97.74473669999999,1,78744,OK
749,"1713 Valeria St, Austin, TX 78704, USA",1713 Valeria Street in Austin (TX),30.25063369999999,-97.77167759999999,1,78704,OK
750,"5502 Rain Creek Pkwy, Austin, TX 78759, USA",5502 Rain Creek Parkway in Austin (TX),30.3984827,-97.7621071,1,78759,OK
751,"W 51st St & E 51st St, Austin, TX 78751, USA",W 51St And W 51St St in Austin (TX),30.3158294,-97.7231742,2,78751,OK
752,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
753,"Monsanto Dr, Austin, TX 78741, USA",Montoplis Dr And Monsanto Dr in Austin (TX),30.23886749999999,-97.6940954,1,78741,OK
754,"300 Colorado St, Austin, TX 78701, USA",300 Colorado St. in Austin (TX),30.2659685,-97.74531999999999,1,78701,OK
755,"E Martin Luther King Jr Blvd, Austin, TX, USA",E Martin Luther King Jr Blvd & Tillery St in Austin (TX),30.2828748,-97.70172939999999,1,,OK
756,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
757,"6400 Ed Bluestein Blvd, Austin, TX 78723, USA",6400 Ed Bluestein in Austin (TX),30.3017229,-97.661442,1,78723,OK
758,"Running Deer Trail, Apache Shores, TX 78734, USA",Running Deer And Deeba in Austin (TX),30.3749794,-97.92597169999999,1,78734,OK
759,"W Parmer Ln, Texas, USA",Parmer & Mcneil - Woodrows Bar in Austin (TX),30.4616149,-97.7549452,3,,OK
760,"2417 W Slaughter Ln, Austin, TX 78748, USA",2417 W. Slaughter Ln in Austin (TX),30.1754271,-97.83006019999999,1,78748,OK
761,"7700 Beauregard Cir, Austin, TX 78745, USA",7700 Beauregard Cir in Austin (TX),30.1945218,-97.81119670000001,1,78745,OK
762,"FM812, Texas, USA",Fm 812 & Doyle Overton Rd. in Del Valle (TX),30.0982065,-97.6037396,2,,OK
763,"2200 Perry Ave, Austin, TX 78704, USA",2200 Blk Perry Ave in Austin (TX),30.2454247,-97.7652349,1,78704,OK
764,"Lyons Rd & Tillery St, Austin, TX 78702, USA",Tillery St And Lyons in Austin (TX),30.2624782,-97.70385360000002,1,78702,OK
765,"Bolm Rd & Airport Blvd, Austin, TX 78702, USA",Bolm Rd And Airport Blvd in Austin (TX),30.2600671,-97.6938717,1,78702,OK
766,"12241 Paloma Blanca Way, Del Valle, TX 78617, USA",12241 Paloma Blanca Way in Del Valle (TX),30.1687586,-97.6308037,1,78617,OK
767,"3101 W Terrace Dr, Austin, TX 78757, USA",3101 West Terrace Drive in Austin (TX),30.3452576,-97.7488214,1,78757,OK
768,"1605 Barney Dr, Austin, TX 78734, USA",1605 Barney Drive in Austin (TX),30.376022,-97.936702,1,78734,OK
769,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
770,"Montopolis Dr, Austin, TX 78741, USA",Montopolis/Hogan in Austin (TX),30.2364762,-97.70143069999999,1,78741,OK
771,"4106 N Lamar Blvd, Austin, TX 78756, USA",4106 N Lamar Blvd in Austin (TX),30.3094768,-97.7407154,1,78756,OK
772,"9110 Nuckols Crossing Rd, Austin, TX 78744, USA",9110 Nuckols Crossing in Austin (TX),30.158944,-97.764752,1,78744,OK
773,"2337 E Cesar Chavez St, Austin, TX 78702, USA",2337 E Cesar Chavez in Austin (TX),30.2545306,-97.7179302,1,78702,OK
774,"851 Smoke Signal Pass, Pflugerville, TX 78660, USA",851 Smoke Signal Pass in Austin (TX),30.43657949999999,-97.6397022,1,78660,OK
775,"1144 Airport Blvd, Austin, TX 78702, USA",1144 Airport Boulevard in Austin (TX),30.271687,-97.69776069999999,1,78702,OK
776,"Amherst Dr, Austin, TX, USA",Mosley And Amherst Dr in Austin (TX),30.41764809999999,-97.71809010000001,1,,OK
777,"Roxanna Dr & Monarch Dr, Austin, TX 78748, USA",Monarch Dr And Roxanna Dr in Austin (TX),30.1780549,-97.8266254,1,78748,OK
778,"8311 Research Blvd, Austin, TX 78758, USA",8311 Research Blvd in Austin (TX),30.3563746,-97.714897,1,78758,OK
779,"5801 Saticoy Dr, Austin, TX 78724, USA",5801 Satacoy Drive in Austin (TX),30.285173,-97.63864,1,78724,OK
780,"Tipton Dr & Norwood Hill Rd, Austin, TX 78723, USA",Tipton Dr And Norwood Hill Rd in Austin (TX),30.2982621,-97.6795203,1,78723,OK
781,"1101 Traci Michelle Dr, Pflugerville, TX 78660, USA",1101 Tracy Michelle Dr in Pflugerville (TX),30.4387271,-97.6581913,1,78660,OK
782,"12709 N Mopac Expy, Austin, TX 78727, USA",12709 North Mopac in Austin (TX),30.4237351,-97.702057,1,78727,OK
783,"8701 Panadero Dr, Austin, TX 78747, USA",8701 Panadero Dr in Austin (TX),30.1516566,-97.74585049999999,1,78747,OK
784,,3210 Northeast #A in Austin (TX),,,0,,REQUEST_DENIED
785,"Reicher Dr & Rogge Ln, Austin, TX 78723, USA",Reicher Dr And Rogge Ln in Austin (TX),30.3027181,-97.67755319999999,1,78723,OK
